unit,time,y_true,y_pred,prob_stage4,confidence
13,18,Stage 1,Stage 4,0.918089118927569,0.918089118927569
19,105,Stage 2,Stage 3,0.0,0.5617630536391351
19,107,Stage 3,Stage 2,0.00017407027081760672,0.8795172421968304
19,112,Stage 3,Stage 2,0.0009197075700447933,0.9935744309499015
19,118,Stage 2,Stage 3,0.0,0.5816073400069223
19,125,Stage 3,Stage 2,0.00015297265762086399,0.7123037285007799
19,131,Stage 2,Stage 3,0.0,0.5286196751055579
19,133,Stage 2,Stage 3,0.0,0.8110126639130621
19,134,Stage 2,Stage 3,0.0,0.5515819155472929
19,138,Stage 2,Stage 3,0.0,0.7943985716983124
19,141,Stage 2,Stage 3,0.0,0.5575901887693732
19,143,Stage 2,Stage 3,0.0,0.7011103000162399
19,147,Stage 2,Stage 3,0.0,0.6157779537909415
19,149,Stage 2,Stage 3,0.0,0.7531019855658303
19,150,Stage 2,Stage 3,0.0,0.6870815582007064
19,151,Stage 2,Stage 3,0.0,0.8583903288928496
19,153,Stage 2,Stage 3,0.0,0.5128596872452464
19,154,Stage 2,Stage 3,0.0,0.8837178526935119
19,199,Stage 3,Stage 0,0.0,0.9221870322567003
19,206,Stage 0,Stage 3,0.0,0.5718090898458112
24,315,Stage 2,Stage 4,0.7460263809114183,0.7460263809114183
24,328,Stage 2,Stage 4,0.5334643728432646,0.5334643728432646
24,335,Stage 4,Stage 2,0.3347229699414913,0.6652770300585092
24,337,Stage 4,Stage 2,0.2079805887254903,0.7920194112745098
24,340,Stage 2,Stage 4,0.7608684070849371,0.7608684070849371
24,342,Stage 2,Stage 4,0.9116321604171279,0.9116321604171279
24,344,Stage 2,Stage 4,0.8332604839960494,0.8332604839960494
24,345,Stage 4,Stage 2,0.32641710570568894,0.6735524365065035
24,347,Stage 4,Stage 2,0.24142396215144168,0.7585760378485583
24,348,Stage 2,Stage 4,0.6152704424146058,0.6152704424146058
24,350,Stage 2,Stage 4,0.7258699061640542,0.7258699061640542
24,354,Stage 4,Stage 2,0.36486562525182753,0.6351343747481727
24,355,Stage 4,Stage 2,0.44938996665370157,0.5506100333462984
24,356,Stage 4,Stage 2,0.16017758048914876,0.8398224195108516
24,414,Stage 3,Stage 2,6.471102909719586e-05,0.8913774214255905
24,417,Stage 2,Stage 3,0.0,0.570589913133044
24,418,Stage 2,Stage 3,0.0,0.7665354839850425
24,424,Stage 2,Stage 3,0.0,0.7359336927171771
24,427,Stage 2,Stage 3,0.0,0.8950780555901554
24,457,Stage 3,Stage 0,0.0,0.6675368349001638
24,459,Stage 0,Stage 3,0.0,0.7371783723065555
24,464,Stage 0,Stage 3,0.0,0.7017981336569343
24,465,Stage 3,Stage 0,0.0,0.552228957797805
31,17,Stage 4,Stage 1,0.3146948648912798,0.6848567692130091
31,20,Stage 4,Stage 1,0.30199608309198184,0.6980039169080186
31,21,Stage 4,Stage 1,0.3151128389628216,0.6842437589989623
31,24,Stage 4,Stage 1,0.09384440174952456,0.9061555982504755
31,30,Stage 1,Stage 4,0.5391767456641839,0.5391767456641839
