unit,time,y_true,y_pred,prob_stage4,confidence
2,244,Stage 2,Stage 4,0.8352305535753811,0.8352305535753811
2,273,Stage 2,Stage 4,0.8351539522553508,0.8351539522553508
2,277,Stage 2,Stage 4,0.8357052058885169,0.8357052058885169
2,290,Stage 2,Stage 4,0.8344612123205235,0.8344612123205235
2,295,Stage 2,Stage 4,0.8345785727913854,0.8345785727913854
2,296,Stage 2,Stage 4,0.8340650184932838,0.8340650184932838
2,298,Stage 2,Stage 4,0.8351314293310989,0.8351314293310989
4,232,Stage 2,Stage 4,0.8354578617867552,0.8354578617867552
4,250,Stage 2,Stage 4,0.8346496081461914,0.8346496081461914
4,251,Stage 2,Stage 4,0.8356018837443068,0.8356018837443068
4,262,Stage 2,Stage 4,0.8339804150276618,0.8339804150276618
4,264,Stage 2,Stage 4,0.8344612123205235,0.8344612123205235
4,266,Stage 2,Stage 4,0.8348649724427087,0.8348649724427087
4,271,Stage 2,Stage 4,0.8345929222535452,0.8345929222535452
11,140,Stage 2,Stage 4,0.8357188402920569,0.8357188402920569
11,155,Stage 2,Stage 4,0.8356698887136963,0.8356698887136963
11,175,Stage 2,Stage 4,0.8357321933531587,0.8357321933531587
11,213,Stage 2,Stage 4,0.8357255519905148,0.8357255519905148
11,239,Stage 2,Stage 4,0.8353339739939531,0.8353339739939531
11,240,Stage 2,Stage 4,0.8349033285883379,0.8349033285883379
11,255,Stage 2,Stage 4,0.8350024897952399,0.8350024897952399
11,259,Stage 2,Stage 4,0.8353830349254294,0.8353830349254294
11,264,Stage 2,Stage 4,0.8351314293310989,0.8351314293310989
11,265,Stage 2,Stage 4,0.8354303309461425,0.8354303309461425
11,276,Stage 2,Stage 4,0.8352198227365573,0.8352198227365573
11,279,Stage 2,Stage 4,0.8351761920879639,0.8351761920879639
11,282,Stage 2,Stage 4,0.8353138552362813,0.8353138552362813
11,290,Stage 2,Stage 4,0.8351539522553508,0.8351539522553508
11,293,Stage 2,Stage 4,0.8346072005123687,0.8346072005123687
11,294,Stage 2,Stage 4,0.8352090211801957,0.8352090211801957
11,296,Stage 2,Stage 4,0.8352727698613736,0.8352727698613736
12,248,Stage 2,Stage 4,0.8359919974664416,0.8359919974664416
12,254,Stage 2,Stage 4,0.8357767140624215,0.8357767140624215
12,265,Stage 2,Stage 4,0.8357052058885169,0.8357052058885169
15,179,Stage 2,Stage 4,0.8359439912275715,0.8359439912275715
15,182,Stage 2,Stage 4,0.8357052058885169,0.8357052058885169
15,204,Stage 2,Stage 4,0.8351651075485146,0.8351651075485146
15,215,Stage 2,Stage 4,0.8352090211801957,0.8352090211801957
15,221,Stage 2,Stage 4,0.8352623218313897,0.8352623218313897
15,223,Stage 2,Stage 4,0.8354303309461425,0.8354303309461425
31,151,Stage 2,Stage 4,0.835903217392372,0.835903217392372
31,185,Stage 2,Stage 4,0.8356912900974127,0.8356912900974127
31,190,Stage 2,Stage 4,0.8355023358468978,0.8355023358468978
31,201,Stage 2,Stage 4,0.8352412136965889,0.8352412136965889
31,257,Stage 2,Stage 4,0.8347325023135318,0.8347325023135318
31,260,Stage 2,Stage 4,0.8350855339205054,0.8350855339205054
32,183,Stage 2,Stage 4,0.8356403682703955,0.8356403682703955
32,201,Stage 2,Stage 4,0.8349534766222991,0.8349534766222991
32,202,Stage 2,Stage 4,0.8355366459789196,0.8355366459789196
32,213,Stage 2,Stage 4,0.8351200616897201,0.8351200616897201
32,216,Stage 2,Stage 4,0.8346214075700805,0.8346214075700805
41,33,Stage 2,Stage 4,0.8354668976478588,0.8354668976478588
41,113,Stage 2,Stage 4,0.8353036898871393,0.8353036898871393
41,141,Stage 2,Stage 4,0.8352518031095029,0.8352518031095029
41,146,Stage 2,Stage 4,0.8356626141764611,0.8356626141764611
41,160,Stage 2,Stage 4,0.8353036898871393,0.8353036898871393
41,169,Stage 2,Stage 4,0.8356626141764611,0.8356626141764611
41,185,Stage 2,Stage 4,0.8359402296196636,0.8359402296196636
41,190,Stage 2,Stage 4,0.8357705648787153,0.8357705648787153
41,241,Stage 2,Stage 4,0.8349534766222991,0.8349534766222991
41,242,Stage 2,Stage 4,0.8346355434433169,0.8346355434433169
41,248,Stage 2,Stage 4,0.8355196318903483,0.8355196318903483
41,249,Stage 2,Stage 4,0.8346355434433169,0.8346355434433169
41,250,Stage 2,Stage 4,0.8349534766222991,0.8349534766222991
41,275,Stage 2,Stage 4,0.8350855339205054,0.8350855339205054
41,277,Stage 2,Stage 4,0.834915972022122,0.834915972022122
41,278,Stage 2,Stage 4,0.8346214075700805,0.8346214075700805
49,397,Stage 2,Stage 4,0.8359119335997249,0.8359119335997249
49,404,Stage 2,Stage 4,0.8357827929629235,0.8357827929629235
49,420,Stage 2,Stage 4,0.8355366459789196,0.8355366459789196
49,421,Stage 2,Stage 4,0.835439578444506,0.835439578444506
49,423,Stage 2,Stage 4,0.8354668976478588,0.8354668976478588
49,424,Stage 2,Stage 4,0.8354668976478588,0.8354668976478588
49,438,Stage 2,Stage 4,0.8358801984389288,0.8358801984389288
49,441,Stage 2,Stage 4,0.8355533781528909,0.8355533781528909
49,443,Stage 2,Stage 4,0.8353733639607421,0.8353733639607421
51,257,Stage 2,Stage 4,0.8348520450809357,0.8348520450809357
51,275,Stage 2,Stage 4,0.8353636223976004,0.8353636223976004
52,306,Stage 2,Stage 4,0.8357387643928242,0.8357387643928242
52,322,Stage 2,Stage 4,0.8358942204156263,0.8358942204156263
52,325,Stage 2,Stage 4,0.8359161864213469,0.8359161864213469
52,343,Stage 2,Stage 4,0.8357120582605144,0.8357120582605144
52,349,Stage 2,Stage 4,0.835561638542587,0.835561638542587
52,353,Stage 2,Stage 4,0.8347051554311671,0.8347051554311671
52,356,Stage 2,Stage 4,0.8356097214795853,0.8356097214795853
53,281,Stage 2,Stage 4,0.8360171737857589,0.8360171737857589
57,4,Stage 2,Stage 4,0.8358343406984516,0.8358343406984516
57,55,Stage 2,Stage 4,0.8350024897952399,0.8350024897952399
57,81,Stage 2,Stage 4,0.8357255519905148,0.8357255519905148
57,102,Stage 2,Stage 4,0.8354021650698756,0.8354021650698756
57,142,Stage 2,Stage 4,0.8347996254689685,0.8347996254689685
57,160,Stage 2,Stage 4,0.8352198227365573,0.8352198227365573
57,165,Stage 2,Stage 4,0.8349410460280855,0.8349410460280855
57,183,Stage 2,Stage 4,0.834505756991627,0.834505756991627
58,259,Stage 2,Stage 4,0.8355023358468978,0.8355023358468978
58,267,Stage 2,Stage 4,0.8352090211801957,0.8352090211801957
58,275,Stage 2,Stage 4,0.8355698284721795,0.8355698284721795
58,277,Stage 2,Stage 4,0.8353339739939531,0.8353339739939531
59,74,Stage 2,Stage 4,0.835997206020123,0.835997206020123
59,123,Stage 2,Stage 4,0.8356698887136963,0.8356698887136963
59,133,Stage 2,Stage 4,0.8351427261867331,0.8351427261867331
59,137,Stage 2,Stage 4,0.8358121332472496,0.8358121332472496
59,144,Stage 2,Stage 4,0.8353138552362813,0.8353138552362813
59,148,Stage 2,Stage 4,0.8357580556060272,0.8357580556060272
59,159,Stage 2,Stage 4,0.835293453876706,0.835293453876706
59,177,Stage 2,Stage 4,0.8348906141860314,0.8348906141860314
61,221,Stage 2,Stage 4,0.8352198227365573,0.8352198227365573
61,225,Stage 2,Stage 4,0.835561638542587,0.835561638542587
61,239,Stage 2,Stage 4,0.8350503687236583,0.8350503687236583
61,243,Stage 2,Stage 4,0.8349781250253768,0.8349781250253768
61,244,Stage 2,Stage 4,0.8350145658402585,0.8350145658402585
62,223,Stage 2,Stage 4,0.835965087575042,0.835965087575042
62,229,Stage 2,Stage 4,0.8356328121844615,0.8356328121844615
62,256,Stage 2,Stage 4,0.8359513039585398,0.8359513039585398
62,263,Stage 2,Stage 4,0.8355698284721795,0.8355698284721795
62,271,Stage 2,Stage 4,0.8352412136965889,0.8352412136965889
62,272,Stage 2,Stage 4,0.8357516955127239,0.8357516955127239
62,296,Stage 2,Stage 4,0.8351427261867331,0.8351427261867331
64,149,Stage 2,Stage 4,0.8355779479518579,0.8355779479518579
64,160,Stage 2,Stage 4,0.835293453876706,0.835293453876706
64,163,Stage 2,Stage 4,0.8347460691003096,0.8347460691003096
64,171,Stage 2,Stage 4,0.8350503687236583,0.8350503687236583
65,281,Stage 2,Stage 4,0.8356478539634761,0.8356478539634761
65,291,Stage 2,Stage 4,0.8359203690609718,0.8359203690609718
65,292,Stage 2,Stage 4,0.8355366459789196,0.8355366459789196
65,293,Stage 2,Stage 4,0.8352518031095029,0.8352518031095029
65,295,Stage 2,Stage 4,0.8358605194941141,0.8358605194941141
65,297,Stage 2,Stage 4,0.8355533781528909,0.8355533781528909
65,321,Stage 2,Stage 4,0.8358896166247001,0.8358896166247001
65,330,Stage 2,Stage 4,0.8359476826717478,0.8359476826717478
65,345,Stage 2,Stage 4,0.8356698887136963,0.8356698887136963
69,57,Stage 4,Stage 2,0.000501900180013032,0.9994572409218633
69,208,Stage 2,Stage 4,0.8358064057352471,0.8358064057352471
69,221,Stage 2,Stage 4,0.835484757780362,0.835484757780362
69,225,Stage 2,Stage 4,0.8356403682703955,0.8356403682703955
74,196,Stage 2,Stage 4,0.83584502292876,0.83584502292876
74,211,Stage 2,Stage 4,0.8355281741768791,0.8355281741768791
74,216,Stage 2,Stage 4,0.8351981488876903,0.8351981488876903
74,228,Stage 2,Stage 4,0.8340313920367677,0.8340313920367677
74,234,Stage 2,Stage 4,0.8351872058640606,0.8351872058640606
74,238,Stage 2,Stage 4,0.8353339739939531,0.8353339739939531
87,233,Stage 2,Stage 4,0.8356982831676751,0.8356982831676751
